pid,cc,lon,lat,year
TZ_8098_NaLag,TZ,34.979162,-2.893646,1973
TZ_8098_NaNoA,TZ,34.960938,-2.751257,1971
TZ_8098_NaNoB,TZ,34.960938,-2.751302,1971
TZ_8098_NaNoS,TZ,34.960979,-2.776124,1973
TZ_8098_SekNe,TZ,35.140845,-2.798414,1973
TZ_8098_ZebraK,TZ,35.095587,-2.62218,1973
TZ_8102_B1,TZ,34.75,-2.483333,1974
TZ_8102_B10,TZ,34.833333,-2.35,1976
TZ_8102_B13,TZ,34.65,-2.266667,1976
TZ_8102_B14,TZ,34.65,-2.266667,1976
TZ_8102_B15,TZ,34.466667,-2.483333,1976
TZ_8102_B16,TZ,34.583333,-2.233333,1974
TZ_8102_B17,TZ,34.533333,-2.266667,1974
TZ_8102_B18,TZ,34.483333,-2.283333,1976
TZ_8102_B19,TZ,34.216667,-2.15,1974
TZ_8102_B2,TZ,34.566667,-2.483333,1974
TZ_8102_B20,TZ,34.233333,-2.15,1974
TZ_8102_B21,TZ,34.216667,-2.116667,1974
TZ_8102_B22,TZ,34.233333,-2.2,1975
TZ_8102_B23,TZ,34.233333,-2.2,1975
TZ_8102_B25,TZ,34.233333,-2.116667,1976
TZ_8102_B26,TZ,34.233333,-2.283333,1976
TZ_8102_B27,TZ,34.183333,-2.283333,1974
TZ_8102_B28,TZ,34.166667,-2.266667,1974
TZ_8102_B29,TZ,34.183333,-2.283333,1974
TZ_8102_B3,TZ,34.75,-2.483333,1974
TZ_8102_B30,TZ,34.183333,-2.233333,1976
TZ_8102_B31,TZ,34.216667,-2.25,1976
TZ_8102_B32,TZ,34.016667,-2.183333,1974
TZ_8102_B33,TZ,34,-2.166667,1974
TZ_8102_B34,TZ,34.833333,-2.333333,1975
TZ_8102_B35,TZ,34.85,-2.316667,1975
TZ_8102_B36,TZ,34.85,-2.216667,1975
TZ_8102_B37,TZ,35.016667,-2.166667,1974
TZ_8102_B39,TZ,35,-2.166667,1976
TZ_8102_B4,TZ,34.75,-2.5,1974
TZ_8102_B40,TZ,34.983333,-2.15,1976
TZ_8102_B41,TZ,35,-2.133333,1976
TZ_8102_B42,TZ,35.15,-2.133333,1975
TZ_8102_B43,TZ,35.15,-2.133333,1975
TZ_8102_B44,TZ,35.15,-2.133333,1975
TZ_8102_B46,TZ,34.933333,-1.75,1976
TZ_8102_B47,TZ,34.933333,-1.75,1976
TZ_8102_B48,TZ,34.933333,-1.75,1976
TZ_8102_B49,TZ,34.95,-1.75,1976
TZ_8102_B5,TZ,34.766667,-2.5,1974
TZ_8102_B50,TZ,34.95,-1.75,1976
TZ_8102_B51,TZ,34.95,-1.75,1976
TZ_8102_B52,TZ,34.9,-1.733333,1976
TZ_8102_B53,TZ,34.9,-1.733333,1976
TZ_8102_B54,TZ,34.9,-1.733333,1976
TZ_8102_B55,TZ,34.9,-1.516667,1976
TZ_8102_B56,TZ,34.9,-1.516667,1976
TZ_8102_B57,TZ,34.85,-2.433333,1975
TZ_8102_B58,TZ,34.85,-2.433333,1975
TZ_8102_B59,TZ,34.85,-2.433333,1975
TZ_8102_B6,TZ,34.7,-2.6,1975
TZ_8102_B60,TZ,35.066667,-2.516667,1975
TZ_8102_B61,TZ,35.15,-2.516667,1975
TZ_8102_B62,TZ,34.686667,-2.875,NA
TZ_8102_B7,TZ,34.7,-2.6,1975
TZ_8102_B8,TZ,34.783333,-2.366667,1974
TZ_8102_B9,TZ,34.783333,-2.366667,1974
TZ_8103_01,TZ,40.318753,-10.467161,1976
TZ_8103_02,TZ,40.342733,-10.5619,1976
TZ_8103_03,TZ,40.349694,-10.526506,1976
TZ_8103_04,TZ,40.346097,-10.522581,1976
TZ_8103_05,TZ,40.348369,-10.500908,1976
TZ_8103_06,TZ,40.349125,-10.515967,1976
TZ_8103_07,TZ,40.342333,-10.506175,1976
TZ_8103_08,TZ,40.334106,-10.509844,1976
TZ_8103_09,TZ,40.360733,-10.536533,1976
TZ_8103_10,TZ,40.357042,-10.533114,1976
TZ_8103_12,TZ,40.286158,-10.546483,1976
TZ_8103_13,TZ,40.284747,-10.539697,1976
TZ_8103_14,TZ,40.305481,-10.517206,1976
TZ_8103_17,TZ,40.353258,-10.551928,1976
TZ_8103_18,TZ,40.310714,-10.493008,1976
TZ_8103_19,TZ,40.317475,-10.555875,1976
TZ_8110_KY7,TZ,33.941667,-9.441667,1979
TZ_8110_MA2,TZ,33.587222,-8.927778,1979
TZ_8110_MA53,TZ,34,-8.82727,1979
TZ_8110_RU7,TZ,33.575,-9.066667,1979
TZ_8110_US37,TZ,34.24166,-8.5111,1981
TZ_8110_US59,TZ,34.6666,-8.36818,1981
TZ_8110_US65,TZ,34.258333,-8.176667,1979
TZ_SDB_1BP032,TZ,31.5,-1.484722,1990
TZ_SDB_1BUZ10,TZ,31.780195,-2.670385,1989
TZ_SDB_1CGA43,TZ,33.40071,-3.657121,NA
TZ_SDB_1ESC33,TZ,30.45,-5.666667,NA
TZ_SDB_1GP014,TZ,32.16695,-2.703279,1989
TZ_SDB_1KP012,TZ,32.512933,-3.492414,NA
TZ_SDB_1KP021,TZ,32.476879,-3.568393,NA
TZ_SDB_1KP028,TZ,38.708333,-6.753333,NA
TZ_SDB_1KP029,TZ,32.159559,-3.988832,NA
TZ_SDB_1KP047,TZ,32.590273,-3.68426,NA
TZ_SDB_1KP052,TZ,32.325374,-3.893086,NA
TZ_SDB_1LP042,TZ,35.156667,-10.88,NA
TZ_SDB_1LP059,TZ,34.837222,-10.996667,NA
TZ_SDB_1MKP40,TZ,38.722222,-7.945833,NA
TZ_SDB_1MP018,TZ,31.816714,-3.021405,1989
TZ_SDB_1MP039,TZ,35.091111,-4.071667,NA
TZ_SDB_1MP048,TZ,34.083333,-1.666667,NA
TZ_SDB_1MP050,TZ,33.619722,-3.018056,NA
TZ_SDB_1P3041,TZ,32.460857,-3.237248,NA
TZ_SDB_1PON35,TZ,38.966667,-5.083333,NA
TZ_SDB_1TP055,TZ,33.143889,-4.208056,NA
TZ_SDB_1TP056,TZ,32.665278,-5.069167,NA
TZ_SDB_2BP021,TZ,31.483889,-1.483333,1990
TZ_SDB_2BUT40,TZ,31.352222,-1.485,1990
TZ_SDB_2ISU10,TZ,33.666927,-3.204602,NA
TZ_SDB_2KP050,TZ,32.22417,-4.239494,NA
TZ_SDB_2KP051,TZ,32.655805,-4.180998,NA
TZ_SDB_2LP058,TZ,34.842222,-10.996944,NA
TZ_SDB_2MBP33,TZ,35.634722,-3.811667,NA
TZ_SDB_2MBP36,TZ,35.081667,-3.976944,NA
TZ_SDB_2MP013,TZ,35.143333,-3.066667,NA
TZ_SDB_2MP019,TZ,40.093056,-10.223333,NA
TZ_SDB_2MP028,TZ,35.558056,-3.736389,NA
TZ_SDB_2PIT34,TZ,33.9,-4.333333,NA
TZ_SDB_2TP025,TZ,34.09,-4.190833,NA
TZ_SDB_2TP052,TZ,32.754444,-4.998611,NA
TZ_SDB_3MBP08,TZ,39.233333,-4.783333,NA
TZ_SDB_3MBP09,TZ,39.233333,-4.783333,NA
TZ_SDB_3TP024,TZ,39.051389,-5.2725,NA
TZ_SDB_4MP109,TZ,40.104444,-10.2625,NA
TZ_SOTER_1DP024,TZ,35.97,-5.95,1975
TZ_SOTER_1DP054,TZ,35.9,-5.99,1975
TZ_SOTER_1KLP01,TZ,37.56,-3.48,1995
TZ_SOTER_1KP013,TZ,38.72,-5.27,1985
TZ_SOTER_1KP020,TZ,31.48,-1.45,1995
TZ_SOTER_1KP025,TZ,38.79,-6.77,1985
TZ_SOTER_1KP026,TZ,35.45,-4.62,1985
TZ_SOTER_1KP105,TZ,38.71,-5.28,1985
TZ_SOTER_1KP804,TZ,32.63,-8.63,1995
TZ_SOTER_1KYP36,TZ,37.47,-3.9,1995
TZ_SOTER_1LTP15,TZ,34.83,-10.98,1995
TZ_SOTER_1LTP16,TZ,34.817,-10.997,1995
TZ_SOTER_1M1108,TZ,35.29,-3.7,1995
TZ_SOTER_1MBP38,TZ,35.44,-3.04,1985
TZ_SOTER_1MK137,TZ,37.57,-6.23,1985
TZ_SOTER_1MP017,TZ,40.04,-10.25,1985
TZ_SOTER_1MP023,TZ,35.17,-4.17,1985
TZ_SOTER_1MP044,TZ,35.67,-3.43,1985
TZ_SOTER_1MP045,TZ,35.73,-3.29,1985
TZ_SOTER_1MP053,TZ,37.74,-3.74,1995
TZ_SOTER_1MP057,TZ,40.04,-10.24,1985
TZ_SOTER_1MP058,TZ,35.33,-4.09,1985
TZ_SOTER_1RP031,TZ,38.72,-7.93,1985
TZ_SOTER_1RP034,TZ,37.21,-3.42,1985
TZ_SOTER_1RP049,TZ,31.42,-1.53,1995
TZ_SOTER_1ST022,TZ,37.45,-3.25,1985
TZ_SOTER_1TP019,TZ,33.97,-6.12,1975
TZ_SOTER_1TP027,TZ,38.96,-5.11,1985
TZ_SOTER_1TP051,TZ,37.72,-6.73,1985
TZ_SOTER_1ZP030,TZ,39.32,-5.97,1984
TZ_SOTER_2BP014,TZ,38,-5.22,1985
TZ_SOTER_2BP016,TZ,31.48,-1.48,1995
TZ_SOTER_2BP017,TZ,38.69,-5.22,1985
TZ_SOTER_2DP026,TZ,35.74,-5.97,1975
TZ_SOTER_2KAP06,TZ,32.58,-3.5,1995
TZ_SOTER_2KFS03,TZ,35.45,-4.63,1985
TZ_SOTER_2KP027,TZ,38.69,-6.78,1985
TZ_SOTER_2KP057,TZ,37.94,-6.71,1995
TZ_SOTER_2LP012,TZ,35.13,-10.89,1995
TZ_SOTER_2MIS09,TZ,30.5,-5.67,1975
TZ_SOTER_2MOP20,TZ,37.57,-7.12,1985
TZ_SOTER_2MP015,TZ,35.47,-2.67,1985
TZ_SOTER_2MP018,TZ,37.77,-6.92,1985
TZ_SOTER_2MP031,TZ,37.8,-7.3,1985
TZ_SOTER_2MP032,TZ,37.64,-3.81,1988
TZ_SOTER_2MP907,TZ,37.12,-3.97,1995
TZ_SOTER_2MT024,TZ,40.04,-10.29,1985
TZ_SOTER_2RUP04,TZ,37.24,-3.42,1995
TZ_SOTER_2SOU05,TZ,35.67,-8.2,1985
TZ_SOTER_2SP402,TZ,38.5,-5.05,1985
TZ_SOTER_2TP023,TZ,38.99,-5.09,1985
TZ_SOTER_2ZP029,TZ,39.32,-5.94,1984
TZ_SOTER_3BP015,TZ,31.48,-1.45,1995
TZ_SOTER_3MBP10,TZ,39.25,-4.8,1995
TZ_W3_0017,TZ,37.944167,-6.708056,1995
UG_wasp_1,UG,32.61,0.466667,1988
UG_wasp_10,UG,32.643889,0.528889,1988
UG_wasp_11,UG,NA,NA,1988
UG_wasp_12,UG,30,-1.316667,1988
UG_wasp_13,UG,30,-1.316667,1988
UG_wasp_2,UG,32.561667,0.41,1988
UG_wasp_3,UG,32.613333,0.469444,1988
UG_wasp_4,UG,32.534357,0.413614,1988
UG_wasp_5,UG,32.535112,0.405839,1988
UG_wasp_6,UG,32.531325,0.41234,1988
UG_wasp_7,UG,32.607222,0.461667,1988
UG_wasp_8,UG,32.617222,0.467222,1988
UG_wasp_9,UG,32.643889,0.526667,1988
ZA_isis_10,ZA,NA,NA,NA
ZA_isis_15,ZA,NA,NA,1975
ZA_isis_17,ZA,NA,NA,NA
ZA_isis_18,ZA,NA,NA,NA
ZA_isis_19,ZA,NA,NA,NA
ZA_SOTER_1,ZA,28.36,-25.95333,1976
ZA_SOTER_1003,ZA,31.05,-24.9,1973
ZA_SOTER_1004,ZA,31.08333,-24.95,1973
ZA_SOTER_1009,ZA,30.86667,-24.1,1973
ZA_SOTER_10125,ZA,28.34111,-22.94278,1992
ZA_SOTER_10128,ZA,28.54167,-22.59278,1992
ZA_SOTER_10132,ZA,29.18861,-22.755,1992
ZA_SOTER_10133,ZA,29.10333,-22.3725,1992
ZA_SOTER_10135,ZA,29.20944,-22.46667,1992
ZA_SOTER_10138,ZA,29.19944,-22.29861,1992
ZA_SOTER_103,ZA,26.16333,-28.91,1973
ZA_SOTER_104,ZA,26.04667,-28.98333,1973
ZA_SOTER_10422,ZA,23.625,-31.21667,1993
ZA_SOTER_10423,ZA,23.15389,-31.60333,1993
ZA_SOTER_10425,ZA,23.35333,-31.77639,1993
ZA_SOTER_10426,ZA,23.87944,-31.74306,1993
ZA_SOTER_10437,ZA,22.83611,-31.20694,1993
ZA_SOTER_10677,ZA,28.94583,-23.18,1993
ZA_SOTER_10678,ZA,28.975,-23.29778,1993
ZA_SOTER_10687,ZA,29.71806,-23.50333,1993
ZA_SOTER_10702,ZA,30.65333,-23.2,1993
ZA_SOTER_10707,ZA,30.62,-23.31667,1993
ZA_SOTER_10792,ZA,27.04306,-24.8875,1994
ZA_SOTER_108,ZA,26.37667,-28.93,1973
ZA_SOTER_10817,ZA,29.59167,-24.26389,1994
ZA_SOTER_10818,ZA,29.80278,-24.25556,1994
ZA_SOTER_10820,ZA,29.65278,-24.66667,1994
ZA_SOTER_10825,ZA,29.47222,-24.82222,1994
ZA_SOTER_11063,ZA,29.90528,-31.00528,1995
ZA_SOTER_11073,ZA,25.42083,-30.40833,1972
ZA_SOTER_11079,ZA,25.84167,-30.05833,1972
ZA_SOTER_113,ZA,26.96,-28.89,1972
ZA_SOTER_115,ZA,26.85333,-28.69333,1972
ZA_SOTER_11774,ZA,20.70139,-29.52222,1973
ZA_SOTER_11891,ZA,29.7475,-31.07167,1997
ZA_SOTER_11895,ZA,29.70167,-31.20333,1997
ZA_SOTER_11932,ZA,29.13667,-31.29083,1998
ZA_SOTER_11935,ZA,29.03278,-31.47889,1998
ZA_SOTER_11944,ZA,29.67139,-31.30833,1998
ZA_SOTER_11948,ZA,29.70361,-31.38305,1998
ZA_SOTER_11952,ZA,29.02944,-31.69194,1998
ZA_SOTER_11956,ZA,29.14444,-31.5775,1998
ZA_SOTER_11961,ZA,29.36306,-31.54861,1998
ZA_SOTER_11982,ZA,29.26167,-30.84139,1998
ZA_SOTER_12014,ZA,29.06389,-30.63944,1998
ZA_SOTER_12018,ZA,29.07556,-30.61389,1998
ZA_SOTER_12048,ZA,29.17222,-30.83861,1998
ZA_SOTER_12050,ZA,29.21472,-30.82028,1998
ZA_SOTER_12093,ZA,29.87667,-30.49694,1998
ZA_SOTER_12165,ZA,28.52278,-30.3725,1999
ZA_SOTER_12167,ZA,28.65055,-30.46305,1999
ZA_SOTER_12168,ZA,28.54972,-30.25556,1999
ZA_SOTER_12169,ZA,28.73889,-30.27083,1999
ZA_SOTER_122,ZA,26.95667,-28.46,1972
ZA_SOTER_12207,ZA,29.03306,-30.59361,1999
ZA_SOTER_12210,ZA,28.86333,-30.6675,1999
ZA_SOTER_12213,ZA,29.07972,-31.55111,1999
ZA_SOTER_12214,ZA,28.52833,-30.22222,1999
ZA_SOTER_12225,ZA,28.37333,-30.29194,1999
ZA_SOTER_12232,ZA,28.41083,-30.40306,1999
ZA_SOTER_12247,ZA,28.86333,-30.23056,1999
ZA_SOTER_12249,ZA,28.51722,-30.615,1999
ZA_SOTER_12250,ZA,28.53278,-30.61139,1999
ZA_SOTER_12252,ZA,28.51917,-30.55583,1999
ZA_SOTER_12280,ZA,27.12639,-33.21305,1999
ZA_SOTER_12288,ZA,27.27306,-33.37778,1999
ZA_SOTER_123,ZA,26.54333,-28.15333,1973
ZA_SOTER_125,ZA,26.71667,-28.10667,1973
ZA_SOTER_12531,ZA,28.35639,-32.28944,1999
ZA_SOTER_12591,ZA,28.65139,-32.18917,1999
ZA_SOTER_126,ZA,26.82,-28.17333,1973
ZA_SOTER_12649,ZA,28.66694,-31.21639,1999
ZA_SOTER_12653,ZA,28.715,-31.06333,1999
ZA_SOTER_12654,ZA,28.52806,-31.04667,1999
ZA_SOTER_12684,ZA,28.45417,-30.9275,1999
ZA_SOTER_127,ZA,26.83333,-28.04,1973
ZA_SOTER_12714,ZA,28.36583,-32.61361,1999
ZA_SOTER_12715,ZA,28.36917,-32.59778,1999
ZA_SOTER_12735,ZA,28.11139,-32.4,1999
ZA_SOTER_12799,ZA,26.68028,-32.58139,1999
ZA_SOTER_128,ZA,27.45,-28.05,1976
ZA_SOTER_12805,ZA,27.09945,-32.66361,1999
ZA_SOTER_12811,ZA,27.01833,-32.79972,1999
ZA_SOTER_12891,ZA,28.87583,-31.37417,2000
ZA_SOTER_129,ZA,27.29667,-28.12333,1976
ZA_SOTER_12910,ZA,28.77917,-30.85056,2000
ZA_SOTER_12923,ZA,28.09805,-32.01944,2000
ZA_SOTER_12978,ZA,28.70472,-31.37444,2000
ZA_SOTER_12979,ZA,28.53139,-31.46305,2000
ZA_SOTER_12981,ZA,28.54667,-31.40139,2000
ZA_SOTER_12998,ZA,28.41889,-31.31694,2000
ZA_SOTER_13,ZA,29.04222,-25.51805,1972
ZA_SOTER_130,ZA,27.43667,-28.21,1976
ZA_SOTER_13018,ZA,28.12889,-31.71167,2000
ZA_SOTER_13019,ZA,28.01111,-31.61167,2000
ZA_SOTER_13034,ZA,28.17472,-31.46917,2000
ZA_SOTER_13038,ZA,28.29056,-31.50972,2000
ZA_SOTER_13042,ZA,28.40333,-31.67139,2000
ZA_SOTER_13063,ZA,27.6875,-32.10111,2000
ZA_SOTER_1310,ZA,27.70333,-23.35,1985
ZA_SOTER_1311,ZA,27.27,-23.71333,1985
ZA_SOTER_1314,ZA,27.92667,-23.63,1985
ZA_SOTER_1317,ZA,27.76,-23.86667,1985
ZA_SOTER_13188,ZA,28.16306,-31.9225,2000
ZA_SOTER_1319,ZA,26.27056,-31.525,1989
ZA_SOTER_13190,ZA,28.20083,-31.76111,2000
ZA_SOTER_132,ZA,27.18333,-28.41,1972
ZA_SOTER_1322,ZA,26.39444,-31.42028,1989
ZA_SOTER_1331,ZA,26.53611,-31.66278,1989
ZA_SOTER_1334,ZA,26.90833,-31.06667,1989
ZA_SOTER_1338,ZA,26.75556,-31.36639,1989
ZA_SOTER_134,ZA,27.34333,-28.53667,1976
ZA_SOTER_1342,ZA,27.04028,-31.16611,1989
ZA_SOTER_1343,ZA,27.05611,-31.31667,1989
ZA_SOTER_1345,ZA,27.30222,-31.09444,1989
ZA_SOTER_135,ZA,27.17333,-28.69,1972
ZA_SOTER_1351,ZA,27.23889,-31.39861,1989
ZA_SOTER_1355,ZA,27.56,-31.29306,1989
ZA_SOTER_1356,ZA,27.68278,-31.3,1989
ZA_SOTER_136,ZA,27.29667,-28.68667,1973
ZA_SOTER_1361,ZA,27.83333,-31.52667,1989
ZA_SOTER_1362,ZA,27.815,-31.31444,1989
ZA_SOTER_137,ZA,27.19667,-28.84333,1972
ZA_SOTER_13791,ZA,27.04972,-31.77083,2000
ZA_SOTER_138,ZA,27.41333,-28.91333,1976
ZA_SOTER_13808,ZA,27.47889,-31.93667,2000
ZA_SOTER_13809,ZA,27.46305,-31.81333,2000
ZA_SOTER_13810,ZA,27.33417,-31.82667,2000
ZA_SOTER_13811,ZA,27.3125,-31.89583,2000
ZA_SOTER_13827,ZA,27.92639,-31.91361,2000
ZA_SOTER_13829,ZA,27.75556,-31.76889,2000
ZA_SOTER_13864,ZA,27.67389,-31.66694,2000
ZA_SOTER_13868,ZA,27.68778,-31.55222,2000
ZA_SOTER_13901,ZA,27.33111,-31.55278,2000
ZA_SOTER_13903,ZA,26.79889,-31.68528,2000
ZA_SOTER_13907,ZA,26.92111,-31.72639,2000
ZA_SOTER_13977,ZA,27.10139,-31.60056,2001
ZA_SOTER_14021,ZA,27.73722,-31.77111,2001
ZA_SOTER_142,ZA,27.67,-28.31,1976
ZA_SOTER_150,ZA,30.3,-24.6,1977
ZA_SOTER_1569,ZA,26.10333,-27.17,1977
ZA_SOTER_160,ZA,17.20667,-28.97333,1977
ZA_SOTER_163,ZA,17.71333,-28.91333,1977
ZA_SOTER_167,ZA,28.28639,-25.08417,1976
ZA_SOTER_17,ZA,29.87417,-25.64139,1972
ZA_SOTER_1710,ZA,26.55333,-27.17,1977
ZA_SOTER_1715,ZA,26.96333,-27.61,1977
ZA_SOTER_1725,ZA,27.24667,-27.2,1974
ZA_SOTER_1726,ZA,27.30333,-27.10667,1974
ZA_SOTER_1727,ZA,27.72333,-27.04667,1977
ZA_SOTER_1756,ZA,26.35,-26.38333,1974
ZA_SOTER_1757,ZA,26.16,-26.51,1977
ZA_SOTER_1758,ZA,26.13333,-26.93333,1977
ZA_SOTER_1759,ZA,26.61,-26.91667,1977
ZA_SOTER_1760,ZA,26.56333,-26.84,1977
ZA_SOTER_1763,ZA,26.49,-26.01333,1977
ZA_SOTER_1765,ZA,26.9,-26.2,1977
ZA_SOTER_1766,ZA,26.87,-26.4,1977
ZA_SOTER_1767,ZA,26.79,-26.7,1977
ZA_SOTER_1768,ZA,26.93333,-26.85,1977
ZA_SOTER_1771,ZA,27.00333,-26.39333,1977
ZA_SOTER_1772,ZA,27.24333,-26.33,1977
ZA_SOTER_1773,ZA,27.17,-26.66333,1977
ZA_SOTER_1776,ZA,27.41,-26.94667,1977
ZA_SOTER_1777,ZA,27.38,-26.83,1977
ZA_SOTER_1779,ZA,27.46667,-26.32667,1977
ZA_SOTER_178,ZA,26.0375,-25.06583,1978
ZA_SOTER_1781,ZA,27.64333,-26.14667,1977
ZA_SOTER_1783,ZA,27.68667,-26.54667,1977
ZA_SOTER_1784,ZA,27.82333,-26.78667,1977
ZA_SOTER_1785,ZA,28.88611,-26.02222,1976
ZA_SOTER_1788,ZA,28.82778,-26.23889,1973
ZA_SOTER_1789,ZA,29.09167,-26.16389,1976
ZA_SOTER_179,ZA,26.41611,-25.05806,1978
ZA_SOTER_1790,ZA,29.30556,-26.20833,1973
ZA_SOTER_1791,ZA,29.61111,-26.96111,1973
ZA_SOTER_1792,ZA,29.29167,-26.3,1973
ZA_SOTER_1794,ZA,29.81667,-26.35833,1972
ZA_SOTER_1795,ZA,29.95278,-26.48056,1972
ZA_SOTER_1798,ZA,29.04167,-26.47222,1976
ZA_SOTER_1806,ZA,28.38611,-26.08333,1972
ZA_SOTER_1808,ZA,28.39167,-26.73333,1976
ZA_SOTER_1809,ZA,28.55833,-26.58889,1973
ZA_SOTER_181,ZA,26.85,-25.08028,1981
ZA_SOTER_1816,ZA,29.02222,-26.68333,1973
ZA_SOTER_1817,ZA,28.64167,-26.16389,1972
ZA_SOTER_1828,ZA,28.05472,-23.58722,1980
ZA_SOTER_183,ZA,26.73889,-25.19722,1978
ZA_SOTER_1838,ZA,29.58055,-23.04167,1986
ZA_SOTER_1844,ZA,29.56667,-23.17361,1986
ZA_SOTER_1848,ZA,29.35167,-23.36389,1986
ZA_SOTER_1849,ZA,29.645,-23.365,1986
ZA_SOTER_185,ZA,26.13611,-25.43333,1980
ZA_SOTER_1852,ZA,29.91111,-23.46944,1986
ZA_SOTER_186,ZA,26.41389,-25.54667,1980
ZA_SOTER_1861,ZA,29.50333,-23.89861,1983
ZA_SOTER_1862,ZA,29.50417,-23.90361,1986
ZA_SOTER_189,ZA,26.21806,-25.62667,1980
ZA_SOTER_19,ZA,28.60194,-25.47917,1976
ZA_SOTER_191,ZA,26.41111,-25.80528,1977
ZA_SOTER_192,ZA,26.66778,-25.91083,1977
ZA_SOTER_193,ZA,26.90306,-25.94194,1977
ZA_SOTER_194,ZA,27.07778,-25.78,1980
ZA_SOTER_195,ZA,26.91333,-25.63333,1980
ZA_SOTER_198,ZA,27.11111,-25.22222,1980
ZA_SOTER_199,ZA,27.35333,-25.20333,1981
ZA_SOTER_20,ZA,28.87361,-25.41833,1976
ZA_SOTER_201,ZA,27.31833,-25.50167,1980
ZA_SOTER_2010,ZA,17.915,-30.11,1983
ZA_SOTER_2011,ZA,17.55583,-30.18639,1983
ZA_SOTER_2018,ZA,17.79472,-30.17111,1977
ZA_SOTER_203,ZA,27.19167,-25.95555,1977
ZA_SOTER_2036,ZA,24.39028,-33.18195,1983
ZA_SOTER_2041,ZA,25.27667,-33.2,1983
ZA_SOTER_2049,ZA,25.73917,-33.28305,1983
ZA_SOTER_2051,ZA,25.80139,-33.33278,1983
ZA_SOTER_2057,ZA,24.82778,-33.775,1984
ZA_SOTER_2064,ZA,25.83389,-33.55944,1984
ZA_SOTER_2065,ZA,24.01722,-33.99222,1983
ZA_SOTER_2066,ZA,24.03667,-34.00806,1983
ZA_SOTER_2067,ZA,24.11389,-34.01,1983
ZA_SOTER_2068,ZA,24.13583,-34.0175,1972
ZA_SOTER_2070,ZA,24.18778,-34.01861,1983
ZA_SOTER_2071,ZA,24.23722,-34.01028,1972
ZA_SOTER_2072,ZA,24.23222,-34.07222,1972
ZA_SOTER_2074,ZA,24.37611,-34.02806,1983
ZA_SOTER_2077,ZA,24.50278,-34.14278,1972
ZA_SOTER_2078,ZA,24.53917,-34.04333,1984
ZA_SOTER_2084,ZA,24.79222,-34.03111,1983
ZA_SOTER_2095,ZA,25.49667,-34.01278,1972
ZA_SOTER_2097,ZA,20.06278,-32.19778,1975
ZA_SOTER_2098,ZA,20.08222,-32.22167,1982
ZA_SOTER_210,ZA,16.91333,-28.58,1977
ZA_SOTER_2115,ZA,21.325,-32.825,1982
ZA_SOTER_2116,ZA,21.45972,-32.73889,1981
ZA_SOTER_2118,ZA,21.525,-32.575,1982
ZA_SOTER_2119,ZA,21.79583,-32.4825,1981
ZA_SOTER_212,ZA,16.86,-28.90333,1977
ZA_SOTER_2120,ZA,21.52555,-32.05139,1981
ZA_SOTER_2124,ZA,21.65417,-32.94584,1982
ZA_SOTER_213,ZA,16.87333,-28.46333,1977
ZA_SOTER_2140,ZA,18.01917,-29.03833,1977
ZA_SOTER_2142,ZA,18.11889,-29.85361,1977
ZA_SOTER_2143,ZA,18.51306,-29.98,1977
ZA_SOTER_2145,ZA,18.63528,-29.1875,1977
ZA_SOTER_215,ZA,16.68667,-28.47333,1977
ZA_SOTER_2159,ZA,17.45833,-29.22083,1977
ZA_SOTER_216,ZA,16.56667,-28.66,1977
ZA_SOTER_2165,ZA,17.84389,-29.83556,1977
ZA_SOTER_2166,ZA,17.77861,-29.86389,1977
ZA_SOTER_2167,ZA,17.60889,-29.87667,1977
ZA_SOTER_2168,ZA,17.53333,-29.86222,1977
ZA_SOTER_2169,ZA,17.38861,-29.73278,1977
ZA_SOTER_218,ZA,16.59667,-28.64,1977
ZA_SOTER_2185,ZA,22.03972,-32.05416,1980
ZA_SOTER_2186,ZA,22.1475,-32.62167,1980
ZA_SOTER_2197,ZA,23.08167,-32.91222,1980
ZA_SOTER_2204,ZA,22.93028,-32.29861,1980
ZA_SOTER_2208,ZA,19.57,-28.84333,1978
ZA_SOTER_2213,ZA,19.35667,-30.67667,1980
ZA_SOTER_2217,ZA,19.42333,-30.9,1980
ZA_SOTER_2226,ZA,18.11333,-30.81667,1977
ZA_SOTER_2257,ZA,24.08722,-30.1875,1982
ZA_SOTER_2260,ZA,24.2,-30.4,1982
ZA_SOTER_2265,ZA,24.39444,-30.66528,1982
ZA_SOTER_2267,ZA,24.16389,-30.74583,1982
ZA_SOTER_2269,ZA,25.19444,-30.3375,1982
ZA_SOTER_2272,ZA,25.76111,-30.80139,1982
ZA_SOTER_2309,ZA,25.385,-32.11083,1980
ZA_SOTER_2314,ZA,24.1175,-32.79055,1980
ZA_SOTER_2319,ZA,25.96083,-32.16583,1980
ZA_SOTER_2321,ZA,25.40055,-32.80778,1980
ZA_SOTER_2333,ZA,25.59917,-32.65917,1980
ZA_SOTER_2342,ZA,22.07639,-33.64333,1972
ZA_SOTER_2344,ZA,22.07889,-33.64472,1972
ZA_SOTER_2349,ZA,22.18667,-33.93361,1975
ZA_SOTER_2353,ZA,22.47694,-33.60305,1972
ZA_SOTER_2354,ZA,22.68806,-33.94917,1975
ZA_SOTER_2356,ZA,23.05639,-34.00861,1976
ZA_SOTER_2357,ZA,23.0575,-34.00889,1976
ZA_SOTER_2358,ZA,23.05806,-34.01,1976
